STATE,STATE_FIPS,YEAR,EVENT_TYPE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,BEGIN_LAT,BEGIN_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,NA,34.0083,-80.9905,"An upper trough and frontal boundary was approaching the region from the west. The atmosphere was quite unstable with surface based CAPE around 3000-4000 J/kg, 3000 J/kg of mixed layer CAPE. Wind shear was relatively weak with effective bulk shear less than 25 knots and atmospheric moisture was high with precipitable water values around 2 inches and dewpoints in the mid to upper 70s. Relatively weak wind shear combined with the very moist and unstable air mass supported slow moving and training thunderstorms conducive to flash flooding.  Several days of rainfall preceding this event contributed to the occurrence and severity of flash flooding in the Blythewood area and north of downtown Columbia due to saturated ground.",SCHP reported a tree down along Trenholm Dr. at Wyndham Rd.
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,NA,33.5065,-80.8168,"An upper trough and frontal boundary was approaching the region from the west. The atmosphere was quite unstable with surface based CAPE around 3000-4000 J/kg, 3000 J/kg of mixed layer CAPE. Wind shear was relatively weak with effective bulk shear less than 25 knots and atmospheric moisture was high with precipitable water values around 2 inches and dewpoints in the mid to upper 70s. Relatively weak wind shear combined with the very moist and unstable air mass supported slow moving and training thunderstorms conducive to flash flooding.  Several days of rainfall preceding this event contributed to the occurrence and severity of flash flooding in the Blythewood area and north of downtown Columbia due to saturated ground.",SCHP reported a tree down on Russell St at Old Elloree Rd.
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,NA,34.1789,-80.9351,"An upper trough and frontal boundary was approaching the region from the west. The atmosphere was quite unstable with surface based CAPE around 3000-4000 J/kg, 3000 J/kg of mixed layer CAPE. Wind shear was relatively weak with effective bulk shear less than 25 knots and atmospheric moisture was high with precipitable water values around 2 inches and dewpoints in the mid to upper 70s. Relatively weak wind shear combined with the very moist and unstable air mass supported slow moving and training thunderstorms conducive to flash flooding.  Several days of rainfall preceding this event contributed to the occurrence and severity of flash flooding in the Blythewood area and north of downtown Columbia due to saturated ground.",Large tree uprooted at the Columbia Country Club. Time estimated by radar.
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,NA,33.3131,-80.9266,"An upper trough and frontal boundary was approaching the region from the west. The atmosphere was quite unstable with surface based CAPE around 3000-4000 J/kg, 3000 J/kg of mixed layer CAPE. Wind shear was relatively weak with effective bulk shear less than 25 knots and atmospheric moisture was high with precipitable water values around 2 inches and dewpoints in the mid to upper 70s. Relatively weak wind shear combined with the very moist and unstable air mass supported slow moving and training thunderstorms conducive to flash flooding.  Several days of rainfall preceding this event contributed to the occurrence and severity of flash flooding in the Blythewood area and north of downtown Columbia due to saturated ground.","Multiple trees down along Farr Rd, including a tree that fell on a home near Banning St. Time estimated by radar."
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,10.00K,35.086,-81.656,An isolated thunderstorm moved into Cherokee County late in the afternoon. The storm briefly became severe in the Gaffney area.,"Emergency manager reported a few trees blown down on the  north side of the city of Gaffney, including Gettys Dr, Beltline Rd, and Littlejohn St. One tree fell on an apartment building after the storm ended."
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,0.00K,34.127,-82.239,Widely scattered thunderstorms developed over upstate South Carolina throughout the afternoon. A couple of the storms produced brief damaging wind gusts.,Utility company reported trees blown down on power lines  in the Promised Land area.
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,0.00K,34.04,-82.245,Widely scattered thunderstorms developed over upstate South Carolina throughout the afternoon. A couple of the storms produced brief damaging wind gusts.,Utility company reported trees blown down on power lines in the Bradley area.
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,NA,34.1737,-80.9706,"An upper trough and frontal boundary was approaching the region from the west. The atmosphere was quite unstable with surface based CAPE around 3000-4000 J/kg, 3000 J/kg of mixed layer CAPE. Wind shear was relatively weak with effective bulk shear less than 25 knots and atmospheric moisture was high with precipitable water values around 2 inches and dewpoints in the mid to upper 70s. Relatively weak wind shear combined with the very moist and unstable air mass supported slow moving and training thunderstorms conducive to flash flooding.  Several days of rainfall preceding this event contributed to the occurrence and severity of flash flooding in the Blythewood area and north of downtown Columbia due to saturated ground.",Highway patrol reported a large tree fell and took down power lines on US-21 at I-77.
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,NA,34.2102,-80.9064,"An upper trough and frontal boundary was approaching the region from the west. The atmosphere was quite unstable with surface based CAPE around 3000-4000 J/kg, 3000 J/kg of mixed layer CAPE. Wind shear was relatively weak with effective bulk shear less than 25 knots and atmospheric moisture was high with precipitable water values around 2 inches and dewpoints in the mid to upper 70s. Relatively weak wind shear combined with the very moist and unstable air mass supported slow moving and training thunderstorms conducive to flash flooding.  Several days of rainfall preceding this event contributed to the occurrence and severity of flash flooding in the Blythewood area and north of downtown Columbia due to saturated ground.",Public reported a tree down on Grover Wilson Rd.
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,0.00K,33.53,-80.78,Heavy rainfall associated with Tropical Storm Debby occurred across South Carolina for several days resulting in areas of flash flooding. There was also an isolated severe thunderstorm on the 6th.,SCDPS reports a tree down over Till Road near the intersection of Cameron Road due to a severe thunderstorm embedded within Tropical Storm Debby.
SOUTH CAROLINA,45,2024,Flash Flood,0,0,0,0,0.00K,33.4927,-80.877,Heavy rainfall associated with Tropical Storm Debby occurred across South Carolina for several days resulting in areas of flash flooding. There was also an isolated severe thunderstorm on the 6th.,City of Orangeburg has closed portions of Riverside Drive due to flash flooding.
SOUTH CAROLINA,45,2024,Flash Flood,0,0,0,0,0.00K,33.24,-81,Heavy rainfall associated with Tropical Storm Debby occurred across South Carolina for several days resulting in areas of flash flooding. There was also an isolated severe thunderstorm on the 6th.,SCDOT website reports that Spring Branch Road is closed between Pierce Road and Hunter's Chapel Road due to water running over the road.
SOUTH CAROLINA,45,2024,Flash Flood,0,0,0,0,0.00K,33.487,-80.4748,Heavy rainfall associated with Tropical Storm Debby occurred across South Carolina for several days resulting in areas of flash flooding. There was also an isolated severe thunderstorm on the 6th.,SCDPS reported that Bradford Boulevard is washed out near Highway 6.
SOUTH CAROLINA,45,2024,Flash Flood,0,0,0,0,0.00K,33.492,-80.8724,Heavy rainfall associated with Tropical Storm Debby occurred across South Carolina for several days resulting in areas of flash flooding. There was also an isolated severe thunderstorm on the 6th.,Broadcast media reported via social media that abandoned homes along Waring Street are being flooded.
SOUTH CAROLINA,45,2024,Flash Flood,0,0,0,0,0.00K,33.4871,-80.8383,Heavy rainfall associated with Tropical Storm Debby occurred across South Carolina for several days resulting in areas of flash flooding. There was also an isolated severe thunderstorm on the 6th.,A SC highway patrol trooper reported a flooded intersection at John C. Calhoun Drive and Sprinkle Avenue.
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,0.00K,34.849,-82.351,Scattered thunderstorms developed across upstate South Carolina during the late afternoon and evening. One of the storms produced damaging wind gusts in the Greenville-Spartanburg area.,"The ASOS at the Greenville Municipal Airport measured a peak wind gust of 67 mph (58 kts). Utility company reported multiple trees and numerous large limbs blown down, with some on power lines, from the east side of Greenville to the area around the Greenville-Spartanburg airport."
SOUTH CAROLINA,45,2024,Thunderstorm Wind,0,0,0,0,1.00K,34.88,-82.2,Scattered thunderstorms developed across upstate South Carolina during the late afternoon and evening. One of the storms produced damaging wind gusts in the Greenville-Spartanburg area.,Utility company reported multiple trees and large limbs blown down in the area around the Greenville-Spartanburg airport. NWS employee reported the roof was blown off a  storage building off of I-85. The ASOS at the GSP airport measured a peak wind gust of 55 mph (48 kts).
